time_index,air_temperature_C,relative_humidity_percent,wind_speed_kmh,presion_hPa,hour,target_temp
2020-01-01 00:00:00,20.6,47,5.4,986.1,0,19.4
2020-01-01 01:00:00,19.4,51,6.8,986.0,1,18.1
2020-01-01 02:00:00,18.1,53,8.2,985.9,2,16.9
2020-01-01 03:00:00,16.9,57,8.4,985.7,3,16.1
2020-01-01 04:00:00,16.1,61,6.3,985.8,4,15.6
2020-01-01 05:00:00,15.6,65,4.9,986.1,5,15.4
2020-01-01 06:00:00,15.4,68,6.1,986.3,6,17.0
2020-01-01 07:00:00,17.0,63,6.1,986.8,7,18.6
2020-01-01 08:00:00,18.6,60,10.0,988.2,8,21.5
2020-01-01 09:00:00,21.5,49,11.2,988.5,9,24.2
2020-01-01 10:00:00,24.2,39,13.4,988.8,10,26.7
2020-01-01 11:00:00,26.7,32,12.0,988.9,11,29.0
2020-01-01 12:00:00,29.0,27,11.6,989.1,12,30.6
2020-01-01 13:00:00,30.6,25,9.4,988.6,13,31.9
2020-01-01 14:00:00,31.9,24,7.8,988.1,14,32.1
2020-01-01 15:00:00,32.1,25,10.1,987.4,15,31.0
2020-01-01 16:00:00,31.0,29,14.4,987.2,16,29.2
2020-01-01 17:00:00,29.2,31,15.2,986.9,17,27.3
2020-01-01 18:00:00,27.3,34,14.6,987.2,18,24.8
2020-01-01 19:00:00,24.8,40,14.3,987.7,19,22.2
2020-01-01 20:00:00,22.2,46,10.8,988.6,20,20.0
2020-01-01 21:00:00,20.0,56,9.8,989.3,21,18.5
2020-01-01 22:00:00,18.5,64,7.5,989.4,22,17.5
2020-01-01 23:00:00,17.5,69,6.6,989.2,23,16.6
2020-01-02 00:00:00,16.6,73,5.6,989.3,0,15.9
2020-01-02 01:00:00,15.9,77,7.1,988.7,1,15.2
2020-01-02 02:00:00,15.2,81,7.4,988.4,2,14.5
2020-01-02 03:00:00,14.5,84,6.1,988.2,3,14.0
2020-01-02 04:00:00,14.0,86,3.6,987.9,4,13.6
2020-01-02 05:00:00,13.6,88,2.3,988.2,5,13.6
2020-01-02 06:00:00,13.6,87,4.4,988.4,6,15.4
2020-01-02 07:00:00,15.4,77,3.3,989.2,7,16.5
2020-01-02 08:00:00,16.5,73,2.1,990.1,8,19.7
2020-01-02 09:00:00,19.7,61,0.4,990.2,9,23.0
2020-01-02 10:00:00,23.0,51,1.5,990.2,10,25.9
2020-01-02 11:00:00,25.9,44,2.1,990.3,11,28.5
2020-01-02 12:00:00,28.5,38,4.5,990.2,12,30.4
2020-01-02 13:00:00,30.4,34,7.6,989.7,13,31.6
2020-01-02 14:00:00,31.6,29,8.5,989.6,14,32.5
2020-01-02 15:00:00,32.5,26,9.7,989.0,15,32.5
2020-01-02 16:00:00,32.5,27,12.2,988.6,16,31.4
2020-01-02 17:00:00,31.4,30,16.2,988.4,17,28.8
2020-01-02 18:00:00,28.8,33,18.8,988.4,18,26.1
2020-01-02 19:00:00,26.1,38,16.0,988.6,19,23.8
2020-01-02 20:00:00,23.8,41,10.3,989.2,20,21.8
2020-01-02 21:00:00,21.8,47,7.1,990.1,21,20.0
2020-01-02 22:00:00,20.0,54,8.4,990.5,22,18.6
2020-01-02 23:00:00,18.6,59,5.8,990.3,23,17.7
2020-01-03 00:00:00,17.7,63,4.2,990.4,0,17.0
2020-01-03 01:00:00,17.0,67,2.5,990.2,1,16.8
2020-01-03 02:00:00,16.8,69,3.1,990.2,2,16.6
2020-01-03 03:00:00,16.6,69,1.8,989.7,3,16.4
2020-01-03 04:00:00,16.4,70,2.3,989.8,4,15.9
2020-01-03 05:00:00,15.9,72,2.9,989.9,5,15.3
2020-01-03 06:00:00,15.3,77,2.3,990.3,6,16.9
2020-01-03 07:00:00,16.9,69,3.8,991.0,7,18.4
2020-01-03 08:00:00,18.4,64,1.3,991.8,8,21.3
2020-01-03 09:00:00,21.3,55,1.3,992.2,9,24.1
2020-01-03 10:00:00,24.1,48,3.6,992.4,10,26.6
2020-01-03 11:00:00,26.6,43,7.4,992.6,11,28.5
2020-01-03 12:00:00,28.5,38,9.6,992.7,12,30.4
2020-01-03 13:00:00,30.4,33,10.9,992.3,13,32.3
2020-01-03 14:00:00,32.3,27,15.7,991.7,14,32.8
2020-01-03 15:00:00,32.8,26,18.2,991.2,15,32.8
2020-01-03 16:00:00,32.8,27,16.0,990.3,16,31.0
2020-01-03 17:00:00,31.0,33,17.1,990.0,17,29.5
2020-01-03 18:00:00,29.5,36,17.6,989.6,18,27.9
2020-01-03 19:00:00,27.9,38,15.3,989.7,19,25.6
2020-01-03 20:00:00,25.6,42,10.2,989.7,20,23.5
2020-01-03 21:00:00,23.5,49,4.0,989.7,21,22.6
2020-01-03 22:00:00,22.6,53,5.0,989.8,22,21.8
2020-01-03 23:00:00,21.8,54,6.2,989.4,23,22.0
2020-01-04 00:00:00,22.0,52,9.2,989.1,0,22.3
2020-01-04 01:00:00,22.3,45,14.2,988.7,1,21.4
2020-01-04 02:00:00,21.4,51,15.5,988.5,2,20.0
2020-01-04 03:00:00,20.0,62,15.1,988.2,3,18.6
2020-01-04 04:00:00,18.6,71,14.7,988.3,4,17.6
2020-01-04 05:00:00,17.6,77,13.1,988.6,5,16.9
2020-01-04 06:00:00,16.9,82,9.3,989.0,6,17.6
2020-01-04 07:00:00,17.6,79,10.6,989.3,7,18.4
2020-01-04 08:00:00,18.4,78,8.6,990.1,8,20.4
2020-01-04 09:00:00,20.4,69,6.4,989.9,9,23.0
2020-01-04 10:00:00,23.0,58,9.1,990.2,10,25.1
2020-01-04 11:00:00,25.1,50,7.4,989.9,11,27.3
2020-01-04 12:00:00,27.3,43,7.2,989.7,12,29.5
2020-01-04 13:00:00,29.5,36,10.9,989.2,13,30.9
2020-01-04 14:00:00,30.9,31,12.4,988.9,14,31.6
2020-01-04 15:00:00,31.6,28,12.6,988.1,15,32.3
2020-01-04 16:00:00,32.3,25,12.1,987.3,16,32.3
2020-01-04 17:00:00,32.3,25,16.1,986.6,17,32.0
2020-01-04 18:00:00,32.0,25,17.4,986.2,18,30.9
2020-01-04 19:00:00,30.9,23,14.6,986.2,19,28.6
2020-01-04 20:00:00,28.6,19,11.1,986.2,20,25.6
2020-01-04 21:00:00,25.6,29,10.2,986.4,21,24.5
2020-01-04 22:00:00,24.5,28,10.7,986.8,22,23.6
2020-01-04 23:00:00,23.6,26,12.5,987.1,23,22.4
2020-01-05 00:00:00,22.4,29,14.5,987.7,0,20.9
2020-01-05 01:00:00,20.9,35,13.8,987.7,1,19.1
2020-01-05 02:00:00,19.1,41,12.9,987.6,2,17.6
2020-01-05 03:00:00,17.6,47,13.5,987.5,3,16.1
2020-01-05 04:00:00,16.1,53,12.2,987.3,4,15.1
2020-01-05 05:00:00,15.1,58,10.7,988.1,5,14.4
2020-01-05 06:00:00,14.4,62,10.6,989.1,6,14.9
2020-01-05 07:00:00,14.9,61,11.3,990.1,7,15.5
2020-01-05 08:00:00,15.5,60,5.0,991.4,8,16.9
2020-01-05 09:00:00,16.9,55,6.9,991.6,9,17.1
2020-01-05 10:00:00,17.1,54,5.3,991.9,10,19.2
2020-01-05 11:00:00,19.2,46,2.6,991.8,11,22.5
2020-01-05 12:00:00,22.5,35,4.0,991.7,12,24.5
2020-01-05 13:00:00,24.5,30,3.1,991.1,13,26.6
2020-01-05 14:00:00,26.6,25,6.8,990.2,14,26.8
2020-01-05 15:00:00,26.8,22,7.2,989.6,15,27.2
2020-01-05 16:00:00,27.2,21,9.8,989.1,16,25.9
2020-01-05 17:00:00,25.9,26,17.3,989.3,17,23.7
2020-01-05 18:00:00,23.7,33,18.4,990.2,18,22.2
2020-01-05 19:00:00,22.2,37,17.1,991.0,19,21.5
2020-01-05 20:00:00,21.5,40,13.8,992.2,20,20.1
2020-01-05 21:00:00,20.1,43,8.4,992.9,21,19.1
2020-01-05 22:00:00,19.1,46,8.0,993.2,22,17.6
2020-01-05 23:00:00,17.6,49,15.0,992.9,23,16.6
2020-01-06 00:00:00,16.6,54,14.6,992.7,0,15.5
2020-01-06 01:00:00,15.5,60,16.7,992.3,1,14.4
2020-01-06 02:00:00,14.4,66,17.7,991.9,2,13.5
2020-01-06 03:00:00,13.5,72,15.9,991.4,3,12.9
2020-01-06 04:00:00,12.9,77,13.7,991.1,4,12.4
2020-01-06 05:00:00,12.4,81,11.1,991.0,5,12.1
2020-01-06 06:00:00,12.1,84,10.0,991.0,6,13.2
2020-01-06 07:00:00,13.2,79,8.7,991.4,7,15.4
2020-01-06 08:00:00,15.4,69,8.5,992.1,8,18.0
2020-01-06 09:00:00,18.0,56,7.8,992.5,9,20.8
2020-01-06 10:00:00,20.8,44,6.9,992.3,10,23.0
2020-01-06 11:00:00,23.0,36,7.4,992.0,11,24.6
2020-01-06 12:00:00,24.6,32,6.9,991.6,12,26.0
2020-01-06 13:00:00,26.0,28,6.3,991.1,13,27.0
2020-01-06 14:00:00,27.0,26,5.2,990.6,14,27.7
2020-01-06 15:00:00,27.7,25,4.5,989.8,15,28.1
2020-01-06 16:00:00,28.1,23,4.5,988.9,16,28.2
2020-01-06 17:00:00,28.2,23,5.8,988.5,17,27.4
2020-01-06 18:00:00,27.4,24,11.0,988.3,18,24.8
2020-01-06 19:00:00,24.8,31,17.6,988.5,19,22.3
2020-01-06 20:00:00,22.3,37,14.8,989.1,20,20.5
2020-01-06 21:00:00,20.5,41,9.4,989.3,21,19.2
2020-01-06 22:00:00,19.2,49,3.2,989.6,22,18.4
2020-01-06 23:00:00,18.4,50,4.0,989.5,23,17.6
2020-01-07 00:00:00,17.6,49,6.9,989.3,0,16.9
2020-01-07 01:00:00,16.9,52,5.7,989.0,1,16.4
2020-01-07 02:00:00,16.4,54,6.9,988.4,2,15.4
2020-01-07 03:00:00,15.4,58,4.4,987.9,3,14.6
2020-01-07 04:00:00,14.6,64,3.8,987.3,4,14.2
2020-01-07 05:00:00,14.2,65,4.4,987.3,5,14.6
2020-01-07 06:00:00,14.6,67,3.2,987.7,6,16.4
2020-01-07 07:00:00,16.4,55,1.8,988.4,7,17.9
2020-01-07 08:00:00,17.9,50,1.1,989.5,8,20.7
2020-01-07 09:00:00,20.7,43,3.3,989.5,9,23.5
2020-01-07 10:00:00,23.5,37,6.5,989.1,10,25.9
2020-01-07 11:00:00,25.9,32,8.7,988.9,11,27.7
2020-01-07 12:00:00,27.7,29,11.2,988.6,12,29.4
2020-01-07 13:00:00,29.4,27,16.5,988.0,13,30.0
2020-01-07 14:00:00,30.0,26,19.6,987.6,14,30.0
2020-01-07 15:00:00,30.0,25,19.6,987.1,15,26.8
2020-01-07 16:00:00,26.8,31,21.5,987.0,16,26.0
2020-01-07 17:00:00,26.0,31,18.7,986.9,17,25.1
2020-01-07 18:00:00,25.1,32,16.6,987.1,18,23.5
2020-01-07 19:00:00,23.5,35,14.1,987.4,19,22.1
2020-01-07 20:00:00,22.1,38,10.5,987.1,20,19.5
2020-01-07 21:00:00,19.5,42,13.0,987.9,21,17.5
2020-01-07 22:00:00,17.5,47,9.3,988.8,22,16.6
2020-01-07 23:00:00,16.6,52,6.7,989.2,23,15.9
2020-01-08 00:00:00,15.9,56,5.8,989.2,0,15.6
2020-01-08 01:00:00,15.6,60,6.2,989.4,1,15.4
2020-01-08 02:00:00,15.4,62,4.7,989.1,2,15.4
2020-01-08 03:00:00,15.4,62,2.6,989.1,3,15.6
2020-01-08 04:00:00,15.6,61,3.2,989.1,4,15.6
2020-01-08 05:00:00,15.6,61,4.7,989.4,5,15.1
2020-01-08 06:00:00,15.1,64,5.8,990.2,6,15.8
2020-01-08 07:00:00,15.8,64,6.9,991.2,7,17.0
2020-01-08 08:00:00,17.0,59,5.1,991.9,8,18.0
2020-01-08 09:00:00,18.0,55,5.8,992.3,9,19.2
2020-01-08 10:00:00,19.2,49,9.6,992.4,10,20.0
2020-01-08 11:00:00,20.0,47,14.2,992.7,11,20.7
2020-01-08 12:00:00,20.7,45,16.4,993.2,12,21.4
2020-01-08 13:00:00,21.4,41,15.3,993.2,13,23.0
2020-01-08 14:00:00,23.0,34,15.7,992.8,14,24.1
2020-01-08 15:00:00,24.1,31,13.8,992.2,15,24.2
2020-01-08 16:00:00,24.2,29,9.1,991.6,16,24.3
2020-01-08 17:00:00,24.3,29,6.7,991.3,17,23.4
2020-01-08 18:00:00,23.4,31,7.6,991.7,18,21.5
2020-01-08 19:00:00,21.5,42,17.1,992.2,19,19.8
2020-01-08 20:00:00,19.8,49,12.6,992.5,20,17.7
2020-01-08 21:00:00,17.7,61,13.0,993.4,21,16.9
2020-01-08 22:00:00,16.9,67,8.9,993.6,22,16.5
2020-01-08 23:00:00,16.5,70,8.0,993.5,23,16.1
2020-01-09 00:00:00,16.1,73,8.4,993.4,0,15.6
2020-01-09 01:00:00,15.6,76,6.9,992.9,1,15.1
2020-01-09 02:00:00,15.1,79,6.9,992.3,2,14.8
2020-01-09 03:00:00,14.8,80,8.2,991.8,3,14.4
2020-01-09 04:00:00,14.4,82,9.9,991.4,4,14.1
2020-01-09 05:00:00,14.1,84,9.5,991.6,5,13.9
2020-01-09 06:00:00,13.9,85,9.2,992.1,6,15.1
2020-01-09 07:00:00,15.1,79,11.6,992.4,7,17.0
2020-01-09 08:00:00,17.0,68,12.9,992.7,8,19.1
2020-01-09 09:00:00,19.1,57,13.2,992.7,9,21.2
2020-01-09 10:00:00,21.2,48,12.0,992.6,10,23.0
2020-01-09 11:00:00,23.0,42,11.2,992.3,11,24.6
2020-01-09 12:00:00,24.6,37,9.8,992.2,12,26.0
2020-01-09 13:00:00,26.0,33,9.7,991.7,13,27.0
2020-01-09 14:00:00,27.0,29,8.5,991.1,14,27.7
2020-01-09 15:00:00,27.7,26,10.0,990.8,15,27.8
2020-01-09 16:00:00,27.8,25,9.7,990.2,16,27.9
2020-01-09 17:00:00,27.9,23,9.9,989.8,17,27.4
2020-01-09 18:00:00,27.4,24,11.4,989.8,18,26.0
2020-01-09 19:00:00,26.0,24,12.6,989.9,19,24.0
2020-01-09 20:00:00,24.0,24,16.7,989.8,20,22.2
2020-01-09 21:00:00,22.2,27,17.4,990.2,21,20.6
2020-01-09 22:00:00,20.6,36,20.4,990.7,22,18.2
2020-01-09 23:00:00,18.2,51,21.1,990.8,23,16.7
2020-01-10 00:00:00,16.7,56,19.0,990.6,0,15.6
2020-01-10 01:00:00,15.6,61,17.8,990.0,1,14.5
2020-01-10 02:00:00,14.5,68,16.5,989.5,2,13.6
2020-01-10 03:00:00,13.6,72,14.8,989.3,3,12.9
2020-01-10 04:00:00,12.9,77,14.0,989.1,4,12.3
2020-01-10 05:00:00,12.3,80,12.5,989.3,5,11.9
2020-01-10 06:00:00,11.9,81,12.7,989.8,6,13.2
2020-01-10 07:00:00,13.2,73,14.3,990.2,7,15.1
2020-01-10 08:00:00,15.1,64,14.0,990.5,8,17.9
2020-01-10 09:00:00,17.9,50,13.7,990.0,9,21.0
2020-01-10 10:00:00,21.0,39,13.6,990.0,10,24.0
2020-01-10 11:00:00,24.0,30,13.4,989.7,11,26.8
2020-01-10 12:00:00,26.8,25,12.8,989.5,12,28.8
2020-01-10 13:00:00,28.8,21,12.0,988.9,13,30.3
2020-01-10 14:00:00,30.3,18,12.3,988.3,14,31.2
2020-01-10 15:00:00,31.2,17,12.9,987.8,15,31.5
2020-01-10 16:00:00,31.5,15,13.5,987.0,16,31.2
2020-01-10 17:00:00,31.2,14,14.0,986.6,17,30.6
2020-01-10 18:00:00,30.6,14,15.3,986.3,18,29.2
2020-01-10 19:00:00,29.2,15,15.9,986.2,19,27.1
2020-01-10 20:00:00,27.1,17,13.2,986.0,20,25.2
2020-01-10 21:00:00,25.2,20,13.8,986.5,21,23.5
2020-01-10 22:00:00,23.5,25,16.1,987.1,22,21.9
2020-01-10 23:00:00,21.9,35,17.6,987.0,23,20.3
2020-01-11 00:00:00,20.3,45,16.9,986.8,0,18.8
2020-01-11 01:00:00,18.8,52,15.5,986.3,1,17.6
2020-01-11 02:00:00,17.6,56,14.1,986.1,2,16.5
2020-01-11 03:00:00,16.5,60,12.5,985.8,3,15.4
2020-01-11 04:00:00,15.4,66,11.7,985.5,4,14.4
2020-01-11 05:00:00,14.4,72,12.2,985.8,5,13.5
2020-01-11 06:00:00,13.5,78,11.9,986.4,6,14.4
2020-01-11 07:00:00,14.4,75,12.4,987.2,7,16.3
2020-01-11 08:00:00,16.3,67,10.5,987.3,8,18.9
2020-01-11 09:00:00,18.9,57,8.2,987.5,9,22.0
2020-01-11 10:00:00,22.0,46,7.6,987.5,10,25.1
2020-01-11 11:00:00,25.1,35,8.9,987.3,11,28.0
2020-01-11 12:00:00,28.0,26,9.7,987.2,12,30.2
2020-01-11 13:00:00,30.2,21,9.5,987.0,13,31.7
2020-01-11 14:00:00,31.7,18,9.7,986.4,14,32.7
2020-01-11 15:00:00,32.7,16,9.2,985.7,15,33.1
2020-01-11 16:00:00,33.1,15,9.7,985.2,16,33.2
2020-01-11 17:00:00,33.2,15,10.9,984.6,17,32.5
2020-01-11 18:00:00,32.5,15,12.0,984.4,18,30.8
2020-01-11 19:00:00,30.8,19,11.5,984.5,19,27.5
2020-01-11 20:00:00,27.5,28,11.3,984.8,20,24.6
2020-01-11 21:00:00,24.6,34,10.5,984.8,21,22.6
2020-01-11 22:00:00,22.6,39,8.8,984.9,22,21.8
2020-01-11 23:00:00,21.8,42,8.3,985.0,23,20.0
2020-01-12 00:00:00,20.0,50,9.9,984.9,0,19.2
2020-01-12 01:00:00,19.2,53,9.8,984.7,1,18.5
2020-01-12 02:00:00,18.5,57,9.9,984.2,2,17.8
2020-01-12 03:00:00,17.8,61,10.2,984.1,3,17.4
2020-01-12 04:00:00,17.4,65,8.9,983.8,4,17.5
2020-01-12 05:00:00,17.5,65,6.8,984.3,5,17.0
2020-01-12 06:00:00,17.0,68,5.1,984.9,6,18.4
2020-01-12 07:00:00,18.4,65,3.1,985.7,7,20.1
2020-01-12 08:00:00,20.1,60,3.2,986.4,8,22.4
2020-01-12 09:00:00,22.4,53,3.7,986.6,9,25.0
2020-01-12 10:00:00,25.0,44,3.0,986.8,10,28.0
2020-01-12 11:00:00,28.0,37,1.1,986.8,11,30.3
2020-01-12 12:00:00,30.3,32,3.6,986.7,12,31.9
2020-01-12 13:00:00,31.9,28,6.3,986.7,13,33.0
2020-01-12 14:00:00,33.0,25,7.3,986.3,14,33.5
2020-01-12 15:00:00,33.5,24,8.7,985.9,15,33.3
2020-01-12 16:00:00,33.3,24,11.9,985.5,16,32.0
2020-01-12 17:00:00,32.0,25,16.0,985.1,17,30.4
2020-01-12 18:00:00,30.4,27,17.7,985.4,18,28.0
2020-01-12 19:00:00,28.0,31,16.2,985.8,19,25.8
2020-01-12 20:00:00,25.8,37,11.3,986.4,20,23.5
2020-01-12 21:00:00,23.5,44,3.9,987.1,21,21.9
2020-01-12 22:00:00,21.9,48,6.6,987.1,22,20.5
2020-01-12 23:00:00,20.5,52,6.4,987.1,23,19.4
2020-01-13 00:00:00,19.4,56,4.1,987.2,0,18.5
2020-01-13 01:00:00,18.5,60,4.6,987.1,1,17.5
2020-01-13 02:00:00,17.5,64,4.8,986.7,2,16.6
2020-01-13 03:00:00,16.6,68,6.1,986.1,3,15.9
2020-01-13 04:00:00,15.9,71,6.9,985.9,4,15.2
2020-01-13 05:00:00,15.2,74,7.0,986.3,5,14.7
2020-01-13 06:00:00,14.7,77,7.4,986.7,6,16.3
2020-01-13 07:00:00,16.3,71,8.0,987.5,7,17.5
2020-01-13 08:00:00,17.5,68,5.6,987.8,8,20.1
2020-01-13 09:00:00,20.1,58,4.1,987.9,9,23.1
2020-01-13 10:00:00,23.1,47,3.8,988.0,10,26.0
2020-01-13 11:00:00,26.0,38,4.5,987.8,11,28.5
2020-01-13 12:00:00,28.5,32,6.7,987.9,12,30.4
2020-01-13 13:00:00,30.4,27,9.1,987.7,13,31.9
2020-01-13 14:00:00,31.9,23,11.3,987.4,14,32.7
2020-01-13 15:00:00,32.7,20,12.2,986.9,15,33.0
2020-01-13 16:00:00,33.0,18,13.4,986.3,16,32.7
2020-01-13 17:00:00,32.7,17,15.0,985.8,17,31.8
2020-01-13 18:00:00,31.8,18,15.5,985.3,18,30.4
2020-01-13 19:00:00,30.4,20,14.0,985.4,19,27.5
2020-01-13 20:00:00,27.5,29,8.7,985.4,20,24.8
2020-01-13 21:00:00,24.8,40,7.9,985.8,21,23.4
2020-01-13 22:00:00,23.4,44,10.5,985.9,22,23.0
2020-01-13 23:00:00,23.0,51,17.4,985.8,23,21.4
2020-01-14 00:00:00,21.4,60,16.5,985.6,0,19.8
2020-01-14 01:00:00,19.8,66,15.2,985.2,1,18.5
2020-01-14 02:00:00,18.5,70,13.9,984.8,2,17.4
2020-01-14 03:00:00,17.4,75,12.6,984.7,3,16.5
2020-01-14 04:00:00,16.5,80,11.2,984.7,4,15.8
2020-01-14 05:00:00,15.8,84,9.8,985.4,5,15.1
2020-01-14 06:00:00,15.1,89,5.3,986.1,6,16.7
2020-01-14 07:00:00,16.7,82,8.6,987.0,7,17.7
2020-01-14 08:00:00,17.7,78,8.0,988.1,8,20.0
2020-01-14 09:00:00,20.0,67,9.0,988.2,9,23.0
2020-01-14 10:00:00,23.0,55,11.4,988.5,10,25.5
2020-01-14 11:00:00,25.5,45,15.5,988.3,11,27.6
2020-01-14 12:00:00,27.6,38,15.3,988.3,12,29.5
2020-01-14 13:00:00,29.5,32,16.9,988.0,13,31.0
2020-01-14 14:00:00,31.0,26,18.2,987.7,14,31.8
2020-01-14 15:00:00,31.8,21,17.4,987.4,15,32.2
2020-01-14 16:00:00,32.2,18,17.6,986.7,16,31.8
2020-01-14 17:00:00,31.8,17,19.2,986.2,17,30.8
2020-01-14 18:00:00,30.8,17,19.9,985.9,18,29.0
2020-01-14 19:00:00,29.0,24,19.4,985.8,19,27.0
2020-01-14 20:00:00,27.0,32,17.1,986.0,20,25.8
2020-01-14 21:00:00,25.8,39,18.8,986.4,21,24.0
2020-01-14 22:00:00,24.0,49,19.4,986.4,22,22.1
2020-01-14 23:00:00,22.1,54,18.6,986.6,23,21.1
2020-01-15 00:00:00,21.1,55,20.1,986.7,0,19.0
2020-01-15 01:00:00,19.0,61,24.5,986.8,1,17.2
2020-01-15 02:00:00,17.2,57,24.1,986.7,2,15.5
2020-01-15 03:00:00,15.5,54,24.1,987.0,3,13.9
2020-01-15 04:00:00,13.9,54,21.9,987.3,4,12.6
2020-01-15 05:00:00,12.6,57,19.7,987.9,5,11.4
2020-01-15 06:00:00,11.4,63,18.5,988.5,6,11.8
2020-01-15 07:00:00,11.8,64,18.2,989.3,7,13.6
2020-01-15 08:00:00,13.6,61,19.5,989.4,8,16.2
2020-01-15 09:00:00,16.2,51,18.2,989.7,9,19.4
2020-01-15 10:00:00,19.4,40,16.7,989.5,10,22.5
2020-01-15 11:00:00,22.5,30,19.6,989.6,11,25.3
2020-01-15 12:00:00,25.3,20,21.8,989.5,12,27.2
2020-01-15 13:00:00,27.2,16,24.1,989.3,13,28.5
2020-01-15 14:00:00,28.5,14,24.3,988.8,14,29.1
2020-01-15 15:00:00,29.1,14,23.7,988.5,15,29.1
2020-01-15 16:00:00,29.1,14,24.7,988.2,16,28.2
2020-01-15 17:00:00,28.2,15,26.8,988.0,17,27.0
2020-01-15 18:00:00,27.0,18,25.5,987.9,18,25.5
2020-01-15 19:00:00,25.5,20,23.3,987.8,19,23.6
2020-01-15 20:00:00,23.6,22,21.1,988.1,20,21.6
2020-01-15 21:00:00,21.6,24,23.4,988.4,21,19.6
2020-01-15 22:00:00,19.6,30,23.7,988.5,22,17.8
2020-01-15 23:00:00,17.8,37,22.4,988.1,23,16.1
2020-01-16 00:00:00,16.1,43,20.6,987.8,0,14.7
2020-01-16 01:00:00,14.7,49,18.3,987.1,1,13.4
2020-01-16 02:00:00,13.4,55,17.1,986.7,2,12.1
2020-01-16 03:00:00,12.1,61,16.5,985.9,3,11.1
2020-01-16 04:00:00,11.1,65,14.5,985.5,4,9.9
2020-01-16 05:00:00,9.9,72,12.6,985.5,5,8.8
2020-01-16 06:00:00,8.8,80,9.6,985.6,6,9.1
2020-01-16 07:00:00,9.1,80,6.5,986.0,7,9.8
2020-01-16 08:00:00,9.8,82,5.1,987.0,8,13.6
2020-01-16 09:00:00,13.6,66,2.9,986.7,9,18.8
2020-01-16 10:00:00,18.8,49,2.3,986.6,10,22.7
2020-01-16 11:00:00,22.7,39,0.7,986.6,11,25.7
2020-01-16 12:00:00,25.7,33,1.8,986.6,12,28.5
2020-01-16 13:00:00,28.5,28,4.7,986.0,13,30.7
2020-01-16 14:00:00,30.7,25,5.9,985.3,14,32.2
2020-01-16 15:00:00,32.2,23,6.6,984.5,15,33.2
2020-01-16 16:00:00,33.2,20,6.1,983.8,16,33.4
2020-01-16 17:00:00,33.4,18,7.7,983.1,17,33.0
2020-01-16 18:00:00,33.0,20,10.1,982.8,18,31.1
2020-01-16 19:00:00,31.1,26,4.1,982.8,19,28.0
2020-01-16 20:00:00,28.0,24,11.9,982.8,20,24.5
2020-01-16 21:00:00,24.5,31,6.5,983.2,21,25.0
2020-01-16 22:00:00,25.0,29,3.3,984.2,22,21.5
2020-01-16 23:00:00,21.5,39,7.3,984.2,23,20.3
2020-01-17 00:00:00,20.3,39,5.4,984.6,0,19.5
2020-01-17 01:00:00,19.5,41,7.0,984.8,1,18.4
2020-01-17 02:00:00,18.4,45,8.2,984.5,2,17.2
2020-01-17 03:00:00,17.2,49,7.7,984.3,3,16.2
2020-01-17 04:00:00,16.2,52,7.1,984.0,4,15.6
2020-01-17 05:00:00,15.6,54,6.9,984.4,5,15.2
2020-01-17 06:00:00,15.2,56,6.4,984.7,6,17.0
2020-01-17 07:00:00,17.0,51,5.8,985.0,7,18.8
2020-01-17 08:00:00,18.8,51,5.2,985.8,8,22.0
2020-01-17 09:00:00,22.0,43,4.3,985.9,9,25.5
2020-01-17 10:00:00,25.5,34,4.7,985.9,10,28.7
2020-01-17 11:00:00,28.7,28,4.0,985.9,11,31.2
2020-01-17 12:00:00,31.2,24,2.6,986.0,12,33.2
2020-01-17 13:00:00,33.2,22,1.3,985.6,13,34.5
2020-01-17 14:00:00,34.5,20,0.7,985.2,14,35.3
2020-01-17 15:00:00,35.3,19,4.1,984.6,15,35.5
2020-01-17 16:00:00,35.5,19,7.9,984.1,16,34.7
2020-01-17 17:00:00,34.7,20,13.7,983.7,17,32.0
2020-01-17 18:00:00,32.0,26,18.7,983.8,18,29.0
2020-01-17 19:00:00,29.0,32,15.9,983.7,19,27.3
2020-01-17 20:00:00,27.3,35,10.5,983.7,20,24.4
2020-01-17 21:00:00,24.4,43,7.4,985.0,21,22.1
2020-01-17 22:00:00,22.1,49,8.4,985.4,22,20.4
2020-01-17 23:00:00,20.4,55,6.2,985.3,23,19.0
2020-01-18 00:00:00,19.0,63,3.9,985.1,0,18.1
2020-01-18 01:00:00,18.1,66,4.5,984.6,1,17.2
2020-01-18 02:00:00,17.2,68,5.2,984.1,2,17.3
2020-01-18 03:00:00,17.3,66,3.8,983.6,3,16.9
2020-01-18 04:00:00,16.9,69,0.7,983.1,4,16.9
2020-01-18 05:00:00,16.9,69,2.7,982.9,5,16.8
2020-01-18 06:00:00,16.8,69,1.6,983.4,6,18.2
2020-01-18 07:00:00,18.2,64,1.8,983.8,7,20.4
2020-01-18 08:00:00,20.4,53,0.4,984.7,8,23.0
2020-01-18 09:00:00,23.0,46,2.3,984.6,9,25.6
2020-01-18 10:00:00,25.6,40,1.4,984.8,10,28.6
2020-01-18 11:00:00,28.6,33,3.1,985.2,11,31.2
2020-01-18 12:00:00,31.2,29,2.4,984.7,12,33.2
2020-01-18 13:00:00,33.2,26,3.4,984.4,13,34.6
