time_index,air_temperature_C,relative_humidity_percent,wind_speed_kmh,presion_hPa,hour,target_temp
2023-01-02 06:00:00,12.2,95,5.4,992.7,6,14.0
2023-01-02 07:00:00,14.0,87,6.4,993.1,7,16.1
2023-01-02 08:00:00,16.1,77,8.4,994.1,8,18.7
2023-01-02 09:00:00,18.7,65,9.0,994.2,9,21.2
2023-01-02 10:00:00,21.2,54,9.4,993.9,10,23.6
2023-01-02 11:00:00,23.6,45,10.7,993.6,11,25.7
2023-01-02 12:00:00,25.7,36,11.8,993.4,12,27.3
2023-01-02 13:00:00,27.3,31,10.2,992.9,13,28.4
2023-01-02 14:00:00,28.4,28,8.9,992.2,14,28.9
2023-01-02 15:00:00,28.9,25,8.5,991.5,15,29.1
2023-01-02 16:00:00,29.1,24,8.4,990.8,16,29.0
2023-01-02 17:00:00,29.0,24,9.4,990.3,17,28.1
2023-01-02 18:00:00,28.1,27,14.0,990.1,18,25.0
2023-01-02 19:00:00,25.0,33,16.7,990.3,19,21.8
2023-01-02 20:00:00,21.8,41,12.2,990.5,20,20.3
2023-01-02 21:00:00,20.3,46,10.5,990.8,21,19.4
2023-01-02 22:00:00,19.4,49,11.0,991.3,22,19.5
2023-01-02 23:00:00,19.5,39,17.5,991.5,23,17.7
2023-01-03 00:00:00,17.7,48,16.1,991.3,0,16.3
2023-01-03 01:00:00,16.3,54,14.2,990.7,1,15.2
2023-01-03 02:00:00,15.2,58,13.7,990.3,2,14.6
2023-01-03 03:00:00,14.6,61,13.5,990.1,3,13.9
2023-01-03 04:00:00,13.9,63,13.2,990.3,4,13.0
2023-01-03 05:00:00,13.0,67,12.7,990.5,5,12.4
2023-01-03 06:00:00,12.4,71,12.8,990.7,6,13.4
2023-01-03 07:00:00,13.4,67,13.4,991.3,7,15.1
2023-01-03 08:00:00,15.1,63,13.0,992.2,8,17.7
2023-01-03 09:00:00,17.7,54,12.3,992.0,9,20.7
2023-01-03 10:00:00,20.7,44,11.9,991.7,10,23.6
2023-01-03 11:00:00,23.6,36,12.9,991.5,11,26.1
2023-01-03 12:00:00,26.1,29,14.0,991.2,12,28.0
2023-01-03 13:00:00,28.0,24,15.4,990.5,13,29.5
2023-01-03 14:00:00,29.5,21,16.4,990.0,14,30.4
2023-01-03 15:00:00,30.4,20,17.0,989.1,15,30.7
2023-01-03 16:00:00,30.7,19,18.0,988.4,16,30.5
2023-01-03 17:00:00,30.5,20,17.4,988.1,17,29.6
2023-01-03 18:00:00,29.6,21,18.2,987.8,18,28.0
2023-01-03 19:00:00,28.0,24,15.4,987.9,19,25.1
2023-01-03 20:00:00,25.1,29,10.3,987.8,20,23.6
2023-01-03 21:00:00,23.6,33,10.1,987.8,21,22.1
2023-01-03 22:00:00,22.1,38,8.9,988.0,22,21.3
2023-01-03 23:00:00,21.3,40,10.5,987.9,23,20.4
2023-01-04 00:00:00,20.4,43,11.3,987.8,0,19.3
2023-01-04 01:00:00,19.3,50,12.7,987.0,1,17.9
2023-01-04 02:00:00,17.9,58,11.9,986.6,2,16.6
2023-01-04 03:00:00,16.6,64,9.7,986.3,3,15.4
2023-01-04 04:00:00,15.4,70,7.4,986.1,4,14.1
2023-01-04 05:00:00,14.1,78,6.9,986.3,5,13.8
2023-01-04 06:00:00,13.8,82,6.4,986.6,6,16.0
2023-01-04 07:00:00,16.0,70,4.7,987.1,7,18.0
2023-01-04 08:00:00,18.0,64,3.3,988.2,8,21.4
2023-01-04 09:00:00,21.4,54,1.5,988.4,9,24.9
2023-01-04 10:00:00,24.9,44,2.3,988.3,10,28.3
2023-01-04 11:00:00,28.3,35,4.8,988.3,11,31.1
2023-01-04 12:00:00,31.1,29,6.6,988.3,12,33.0
2023-01-04 13:00:00,33.0,23,9.2,988.1,13,33.8
2023-01-04 14:00:00,33.8,22,12.4,988.1,14,33.3
2023-01-04 15:00:00,33.3,25,14.1,987.8,15,32.9
2023-01-04 16:00:00,32.9,26,14.2,987.5,16,32.0
2023-01-04 17:00:00,32.0,27,14.6,987.2,17,30.1
2023-01-04 18:00:00,30.1,31,14.0,987.0,18,26.5
2023-01-04 19:00:00,26.5,42,12.6,987.4,19,23.5
2023-01-04 20:00:00,23.5,51,9.6,987.4,20,21.0
2023-01-04 21:00:00,21.0,59,6.0,988.3,21,19.6
2023-01-04 22:00:00,19.6,66,3.0,989.0,22,19.2
2023-01-04 23:00:00,19.2,68,3.3,989.3,23,17.9
2023-01-05 00:00:00,17.9,77,4.7,989.3,0,17.5
2023-01-05 01:00:00,17.5,78,5.4,989.3,1,16.8
2023-01-05 02:00:00,16.8,81,7.8,989.2,2,16.0
2023-01-05 03:00:00,16.0,83,8.4,989.6,3,15.4
2023-01-05 04:00:00,15.4,86,9.4,990.1,4,15.2
2023-01-05 05:00:00,15.2,88,9.0,990.5,5,15.7
2023-01-05 06:00:00,15.7,85,9.7,991.2,6,16.4
2023-01-05 07:00:00,16.4,81,10.4,991.7,7,17.1
2023-01-05 08:00:00,17.1,77,8.3,992.7,8,19.0
2023-01-05 09:00:00,19.0,68,8.3,993.1,9,21.7
2023-01-05 10:00:00,21.7,57,8.8,993.3,10,23.9
2023-01-05 11:00:00,23.9,50,9.4,993.3,11,26.0
2023-01-05 12:00:00,26.0,44,10.9,993.3,12,27.8
2023-01-05 13:00:00,27.8,39,10.3,992.9,13,29.0
2023-01-05 14:00:00,29.0,36,11.2,992.6,14,29.7
2023-01-05 15:00:00,29.7,33,11.9,991.8,15,29.9
2023-01-05 16:00:00,29.9,30,12.8,991.1,16,29.8
2023-01-05 17:00:00,29.8,30,11.3,990.6,17,28.5
2023-01-05 18:00:00,28.5,34,10.5,990.1,18,25.6
2023-01-05 19:00:00,25.6,47,13.7,990.2,19,22.6
2023-01-05 20:00:00,22.6,59,11.6,990.0,20,20.4
2023-01-05 21:00:00,20.4,66,9.2,990.2,21,19.0
2023-01-05 22:00:00,19.0,70,7.9,990.7,22,17.9
2023-01-05 23:00:00,17.9,74,5.6,990.8,23,17.0
2023-01-06 00:00:00,17.0,78,5.4,990.7,0,16.4
2023-01-06 01:00:00,16.4,82,4.8,990.4,1,15.6
2023-01-06 02:00:00,15.6,86,3.1,989.8,2,15.1
2023-01-06 03:00:00,15.1,90,4.1,989.9,3,15.1
2023-01-06 04:00:00,15.1,90,3.3,990.0,4,15.1
2023-01-06 05:00:00,15.1,90,2.5,990.2,5,14.8
2023-01-06 06:00:00,14.8,92,1.6,990.8,6,16.2
2023-01-06 07:00:00,16.2,84,0.4,991.4,7,17.8
2023-01-06 08:00:00,17.8,75,2.7,991.6,8,20.4
2023-01-06 09:00:00,20.4,65,2.4,991.8,9,22.6
2023-01-06 10:00:00,22.6,58,1.5,992.0,10,25.0
2023-01-06 11:00:00,25.0,50,3.8,992.0,11,26.8
2023-01-06 12:00:00,26.8,43,8.4,992.1,12,28.6
2023-01-06 13:00:00,28.6,36,7.9,991.5,13,30.1
2023-01-06 14:00:00,30.1,34,10.4,990.8,14,30.8
2023-01-06 15:00:00,30.8,32,14.0,990.6,15,30.5
2023-01-06 16:00:00,30.5,34,10.2,990.2,16,29.3
2023-01-06 17:00:00,29.3,37,12.6,989.8,17,27.0
2023-01-06 18:00:00,27.0,43,17.4,989.9,18,24.5
2023-01-06 19:00:00,24.5,48,16.3,990.4,19,21.4
2023-01-06 20:00:00,21.4,58,13.2,990.5,20,19.6
2023-01-06 21:00:00,19.6,64,10.1,990.8,21,19.0
2023-01-06 22:00:00,19.0,68,7.0,991.3,22,18.5
2023-01-06 23:00:00,18.5,70,6.3,991.0,23,18.0
2023-01-07 00:00:00,18.0,72,6.8,991.1,0,17.5
2023-01-07 01:00:00,17.5,74,6.3,990.9,1,17.0
2023-01-07 02:00:00,17.0,77,5.2,990.3,2,16.4
2023-01-07 03:00:00,16.4,80,4.2,989.9,3,15.6
2023-01-07 04:00:00,15.6,85,5.6,989.8,4,15.9
2023-01-07 05:00:00,15.9,82,1.8,990.2,5,15.4
2023-01-07 06:00:00,15.4,85,4.0,991.2,6,17.2
2023-01-07 07:00:00,17.2,74,6.8,992.1,7,18.1
2023-01-07 08:00:00,18.1,68,4.2,992.7,8,20.5
2023-01-07 09:00:00,20.5,60,1.5,992.8,9,23.4
2023-01-07 10:00:00,23.4,51,4.9,992.2,10,26.0
2023-01-07 11:00:00,26.0,44,6.0,992.1,11,28.4
2023-01-07 12:00:00,28.4,38,7.8,991.9,12,30.0
2023-01-07 13:00:00,30.0,34,11.7,991.8,13,31.1
2023-01-07 14:00:00,31.1,31,11.5,991.4,14,31.2
2023-01-07 15:00:00,31.2,31,11.8,991.1,15,31.0
2023-01-07 16:00:00,31.0,31,12.7,990.9,16,29.8
2023-01-07 17:00:00,29.8,34,16.3,990.5,17,27.5
2023-01-07 18:00:00,27.5,39,18.5,990.4,18,25.1
2023-01-07 19:00:00,25.1,44,15.1,990.6,19,22.0
2023-01-07 20:00:00,22.0,54,11.5,990.8,20,20.4
2023-01-07 21:00:00,20.4,60,8.6,991.2,21,19.1
2023-01-07 22:00:00,19.1,65,6.7,991.5,22,18.2
2023-01-07 23:00:00,18.2,68,4.7,991.1,23,17.6
2023-01-08 00:00:00,17.6,70,2.6,990.6,0,17.0
2023-01-08 01:00:00,17.0,72,4.4,989.9,1,16.5
2023-01-08 02:00:00,16.5,75,3.9,989.5,2,16.0
2023-01-08 03:00:00,16.0,78,4.9,989.1,3,15.6
2023-01-08 04:00:00,15.6,80,5.2,989.0,4,15.8
2023-01-08 05:00:00,15.8,78,3.3,989.3,5,15.4
2023-01-08 06:00:00,15.4,82,4.1,989.6,6,17.2
2023-01-08 07:00:00,17.2,71,2.2,990.1,7,18.5
2023-01-08 08:00:00,18.5,67,0.8,990.7,8,21.7
2023-01-08 09:00:00,21.7,56,2.3,991.0,9,24.8
2023-01-08 10:00:00,24.8,48,5.7,991.2,10,27.4
2023-01-08 11:00:00,27.4,41,8.5,991.0,11,29.2
2023-01-08 12:00:00,29.2,36,10.2,990.8,12,31.0
2023-01-08 13:00:00,31.0,32,11.5,990.4,13,31.6
2023-01-08 14:00:00,31.6,31,12.6,989.9,14,32.2
2023-01-08 15:00:00,32.2,30,13.4,989.5,15,31.8
2023-01-08 16:00:00,31.8,32,13.2,989.2,16,30.7
2023-01-08 17:00:00,30.7,34,15.9,989.0,17,28.5
2023-01-08 18:00:00,28.5,36,19.4,989.1,18,25.2
2023-01-08 19:00:00,25.2,42,15.9,989.3,19,21.6
2023-01-08 20:00:00,21.6,51,9.9,989.8,20,19.9
2023-01-08 21:00:00,19.9,54,7.2,991.0,21,18.8
2023-01-08 22:00:00,18.8,58,8.7,991.2,22,17.7
2023-01-08 23:00:00,17.7,62,6.4,991.1,23,16.7
2023-01-09 00:00:00,16.7,66,6.0,991.1,0,15.9
2023-01-09 01:00:00,15.9,70,6.4,990.7,1,15.2
2023-01-09 02:00:00,15.2,73,5.1,990.3,2,14.9
2023-01-09 03:00:00,14.9,74,2.6,989.8,3,14.5
2023-01-09 04:00:00,14.5,77,3.4,989.3,4,14.1
2023-01-09 05:00:00,14.1,79,3.4,989.4,5,13.8
2023-01-09 06:00:00,13.8,82,2.3,989.8,6,14.9
2023-01-09 07:00:00,14.9,75,3.6,990.1,7,16.4
2023-01-09 08:00:00,16.4,72,3.1,990.3,8,19.1
2023-01-09 09:00:00,19.1,62,5.5,990.4,9,21.8
2023-01-09 10:00:00,21.8,54,5.9,990.4,10,24.0
2023-01-09 11:00:00,24.0,48,6.7,990.4,11,26.0
2023-01-09 12:00:00,26.0,43,7.1,990.4,12,27.4
2023-01-09 13:00:00,27.4,40,7.0,990.1,13,28.5
2023-01-09 14:00:00,28.5,37,5.5,989.8,14,29.4
2023-01-09 15:00:00,29.4,35,5.5,989.4,15,29.7
2023-01-09 16:00:00,29.7,35,8.0,988.9,16,28.4
2023-01-09 17:00:00,28.4,39,15.9,988.8,17,24.8
2023-01-09 18:00:00,24.8,48,19.9,989.4,18,22.6
2023-01-09 19:00:00,22.6,51,16.2,990.2,19,20.6
2023-01-09 20:00:00,20.6,54,9.7,991.1,20,18.8
2023-01-09 21:00:00,18.8,60,8.4,992.6,21,18.1
2023-01-09 22:00:00,18.1,62,5.4,993.0,22,18.4
2023-01-09 23:00:00,18.4,61,5.1,992.9,23,17.9
2023-01-10 00:00:00,17.9,65,6.0,992.4,0,17.2
2023-01-10 01:00:00,17.2,69,4.0,991.6,1,17.0
2023-01-10 02:00:00,17.0,71,3.0,991.2,2,16.5
2023-01-10 03:00:00,16.5,73,4.3,990.9,3,16.1
2023-01-10 04:00:00,16.1,76,3.2,990.6,4,15.9
2023-01-10 05:00:00,15.9,78,3.8,990.5,5,16.0
2023-01-10 06:00:00,16.0,78,2.9,990.6,6,16.5
2023-01-10 07:00:00,16.5,75,2.2,991.2,7,17.9
2023-01-10 08:00:00,17.9,71,4.2,992.5,8,20.1
2023-01-10 09:00:00,20.1,63,4.0,992.4,9,22.4
2023-01-10 10:00:00,22.4,56,3.0,992.2,10,23.0
2023-01-10 11:00:00,23.0,53,3.2,992.5,11,25.2
2023-01-10 12:00:00,25.2,48,4.3,992.5,12,26.6
2023-01-10 13:00:00,26.6,44,3.7,992.3,13,27.8
2023-01-10 14:00:00,27.8,42,4.6,991.7,14,28.6
2023-01-10 15:00:00,28.6,40,4.0,991.0,15,29.1
2023-01-10 16:00:00,29.1,38,5.7,990.4,16,29.6
2023-01-10 17:00:00,29.6,35,6.8,989.9,17,29.4
2023-01-10 18:00:00,29.4,34,8.7,989.6,18,27.7
2023-01-10 19:00:00,27.7,38,11.7,989.6,19,25.7
2023-01-10 20:00:00,25.7,45,9.9,990.2,20,23.2
2023-01-10 21:00:00,23.2,54,11.6,990.8,21,21.3
2023-01-10 22:00:00,21.3,56,12.1,991.4,22,20.6
2023-01-10 23:00:00,20.6,51,13.3,991.8,23,20.0
2023-01-11 00:00:00,20.0,40,15.2,992.0,0,18.8
2023-01-11 01:00:00,18.8,38,14.5,991.6,1,17.6
2023-01-11 02:00:00,17.6,39,12.7,991.4,2,16.6
2023-01-11 03:00:00,16.6,42,12.2,991.2,3,15.7
2023-01-11 04:00:00,15.7,44,12.0,991.2,4,14.9
2023-01-11 05:00:00,14.9,44,13.0,991.6,5,14.1
2023-01-11 06:00:00,14.1,45,13.6,992.3,6,14.6
2023-01-11 07:00:00,14.6,45,14.5,992.9,7,15.9
2023-01-11 08:00:00,15.9,45,14.4,993.3,8,18.1
2023-01-11 09:00:00,18.1,42,13.9,993.1,9,21.0
2023-01-11 10:00:00,21.0,37,12.7,992.9,10,23.9
2023-01-11 11:00:00,23.9,33,12.8,992.9,11,26.2
2023-01-11 12:00:00,26.2,30,13.1,992.5,12,27.8
2023-01-11 13:00:00,27.8,29,13.6,992.3,13,28.9
2023-01-11 14:00:00,28.9,26,14.0,991.7,14,29.5
2023-01-11 15:00:00,29.5,23,13.8,991.3,15,29.1
2023-01-11 16:00:00,29.1,21,13.9,990.9,16,28.8
2023-01-11 17:00:00,28.8,19,12.9,990.5,17,28.2
2023-01-11 18:00:00,28.2,17,12.4,990.2,18,27.2
2023-01-11 19:00:00,27.2,17,8.9,990.3,19,23.9
2023-01-11 20:00:00,23.9,28,8.2,990.3,20,23.2
2023-01-11 21:00:00,23.2,29,8.4,990.6,21,21.6
2023-01-11 22:00:00,21.6,33,9.5,991.2,22,20.5
2023-01-11 23:00:00,20.5,32,9.7,991.1,23,19.9
2023-01-12 00:00:00,19.9,29,12.3,991.3,0,18.8
2023-01-12 01:00:00,18.8,33,13.0,990.8,1,16.9
2023-01-12 02:00:00,16.9,41,13.9,990.2,2,15.6
2023-01-12 03:00:00,15.6,48,14.3,990.0,3,14.2
2023-01-12 04:00:00,14.2,53,13.5,990.0,4,13.1
2023-01-12 05:00:00,13.1,58,12.9,990.3,5,12.2
2023-01-12 06:00:00,12.2,61,13.2,990.8,6,12.7
2023-01-12 07:00:00,12.7,61,12.5,991.1,7,14.3
2023-01-12 08:00:00,14.3,58,11.7,991.9,8,16.5
2023-01-12 09:00:00,16.5,52,9.9,991.6,9,19.4
2023-01-12 10:00:00,19.4,44,8.1,991.5,10,22.4
2023-01-12 11:00:00,22.4,37,8.5,991.2,11,24.9
2023-01-12 12:00:00,24.9,31,9.5,990.9,12,27.1
2023-01-12 13:00:00,27.1,23,10.7,990.4,13,28.5
2023-01-12 14:00:00,28.5,19,11.8,990.3,14,29.0
2023-01-12 15:00:00,29.0,16,11.4,989.9,15,29.1
2023-01-12 16:00:00,29.1,15,11.3,989.5,16,29.0
2023-01-12 17:00:00,29.0,15,11.0,988.8,17,28.5
2023-01-12 18:00:00,28.5,16,10.6,988.8,18,26.2
2023-01-12 19:00:00,26.2,26,12.0,989.0,19,22.9
2023-01-12 20:00:00,22.9,38,9.9,989.1,20,20.4
2023-01-12 21:00:00,20.4,47,6.1,989.5,21,18.1
2023-01-12 22:00:00,18.1,59,6.5,989.7,22,16.8
2023-01-12 23:00:00,16.8,66,4.8,990.1,23,16.0
2023-01-13 00:00:00,16.0,65,4.7,990.0,0,14.6
2023-01-13 01:00:00,14.6,71,3.3,989.4,1,14.0
2023-01-13 02:00:00,14.0,74,2.2,989.1,2,13.3
2023-01-13 03:00:00,13.3,78,2.2,988.8,3,14.4
2023-01-13 04:00:00,14.4,71,4.8,988.8,4,12.8
2023-01-13 05:00:00,12.8,74,7.6,988.9,5,13.1
2023-01-13 06:00:00,13.1,65,8.6,989.4,6,14.1
2023-01-13 07:00:00,14.1,62,9.0,989.9,7,16.1
2023-01-13 08:00:00,16.1,60,5.8,990.4,8,18.5
2023-01-13 09:00:00,18.5,53,5.7,990.1,9,21.5
2023-01-13 10:00:00,21.5,45,5.9,989.6,10,24.5
2023-01-13 11:00:00,24.5,37,7.1,989.3,11,27.1
2023-01-13 12:00:00,27.1,29,9.5,988.9,12,29.0
2023-01-13 13:00:00,29.0,22,10.3,988.5,13,30.0
2023-01-13 14:00:00,30.0,19,9.4,988.1,14,30.7
2023-01-13 15:00:00,30.7,17,8.4,987.6,15,31.0
2023-01-13 16:00:00,31.0,18,9.2,987.3,16,30.1
2023-01-13 17:00:00,30.1,22,12.9,987.0,17,28.5
2023-01-13 18:00:00,28.5,26,15.5,986.9,18,26.1
2023-01-13 19:00:00,26.1,29,16.2,987.0,19,22.7
2023-01-13 20:00:00,22.7,33,12.6,987.0,20,20.0
2023-01-13 21:00:00,20.0,46,6.4,987.5,21,19.0
2023-01-13 22:00:00,19.0,41,4.5,988.2,22,18.2
2023-01-13 23:00:00,18.2,43,6.2,988.2,23,16.5
2023-01-14 00:00:00,16.5,56,7.4,988.1,0,16.1
2023-01-14 01:00:00,16.1,55,4.0,988.2,1,14.9
2023-01-14 02:00:00,14.9,60,5.1,988.1,2,14.2
2023-01-14 03:00:00,14.2,64,4.4,988.3,3,13.6
2023-01-14 04:00:00,13.6,69,6.6,988.6,4,12.8
2023-01-14 05:00:00,12.8,76,9.1,988.9,5,12.1
2023-01-14 06:00:00,12.1,80,7.2,989.4,6,13.4
2023-01-14 07:00:00,13.4,74,4.3,990.3,7,15.4
2023-01-14 08:00:00,15.4,66,6.6,991.1,8,17.9
2023-01-14 09:00:00,17.9,58,8.3,991.2,9,20.5
2023-01-14 10:00:00,20.5,50,7.8,991.2,10,22.9
2023-01-14 11:00:00,22.9,43,6.6,991.2,11,24.9
2023-01-14 12:00:00,24.9,37,5.8,991.1,12,26.5
2023-01-14 13:00:00,26.5,32,5.2,990.6,13,27.9
2023-01-14 14:00:00,27.9,29,4.3,990.2,14,29.0
2023-01-14 15:00:00,29.0,27,2.9,989.4,15,29.5
2023-01-14 16:00:00,29.5,27,5.4,988.9,16,28.6
2023-01-14 17:00:00,28.6,29,13.0,988.5,17,26.8
2023-01-14 18:00:00,26.8,34,16.1,988.4,18,24.4
2023-01-14 19:00:00,24.4,40,16.9,988.6,19,22.0
2023-01-14 20:00:00,22.0,44,10.8,989.1,20,20.2
2023-01-14 21:00:00,20.2,49,3.6,989.4,21,19.1
2023-01-14 22:00:00,19.1,58,4.3,990.3,22,18.4
2023-01-14 23:00:00,18.4,55,5.4,990.2,23,17.0
2023-01-15 00:00:00,17.0,66,5.9,989.9,0,16.0
2023-01-15 01:00:00,16.0,69,4.1,989.6,1,15.6
2023-01-15 02:00:00,15.6,69,4.3,989.3,2,14.8
2023-01-15 03:00:00,14.8,73,4.4,989.1,3,14.0
2023-01-15 04:00:00,14.0,76,3.7,989.2,4,13.4
2023-01-15 05:00:00,13.4,79,3.4,989.5,5,12.9
2023-01-15 06:00:00,12.9,82,2.9,990.2,6,15.1
2023-01-15 07:00:00,15.1,72,3.1,990.9,7,17.4
2023-01-15 08:00:00,17.4,63,3.4,992.4,8,19.9
2023-01-15 09:00:00,19.9,54,2.4,992.3,9,22.4
2023-01-15 10:00:00,22.4,48,2.7,992.1,10,25.0
2023-01-15 11:00:00,25.0,41,4.6,991.7,11,27.3
2023-01-15 12:00:00,27.3,34,7.1,991.2,12,29.2
2023-01-15 13:00:00,29.2,28,8.9,990.4,13,30.4
2023-01-15 14:00:00,30.4,26,10.2,989.8,14,31.0
2023-01-15 15:00:00,31.0,24,10.7,989.0,15,31.4
2023-01-15 16:00:00,31.4,22,11.0,988.4,16,31.0
2023-01-15 17:00:00,31.0,22,12.8,987.8,17,29.5
2023-01-15 18:00:00,29.5,26,15.4,987.7,18,26.5
2023-01-15 19:00:00,26.5,32,16.9,987.8,19,23.4
2023-01-15 20:00:00,23.4,33,13.3,987.7,20,21.6
2023-01-15 21:00:00,21.6,34,9.8,987.8,21,19.8
2023-01-15 22:00:00,19.8,46,7.0,988.0,22,18.6
2023-01-15 23:00:00,18.6,48,6.0,987.8,23,18.1
2023-01-16 00:00:00,18.1,50,4.0,987.7,0,17.3
2023-01-16 01:00:00,17.3,54,6.4,987.1,1,16.5
2023-01-16 02:00:00,16.5,58,8.7,986.7,2,16.6
2023-01-16 03:00:00,16.6,57,7.7,986.6,3,17.0
2023-01-16 04:00:00,17.0,54,2.6,986.6,4,14.9
2023-01-16 05:00:00,14.9,64,3.0,986.7,5,14.4
2023-01-16 06:00:00,14.4,68,2.5,987.3,6,16.3
2023-01-16 07:00:00,16.3,62,3.1,988.0,7,18.2
2023-01-16 08:00:00,18.2,55,5.4,989.1,8,20.7
2023-01-16 09:00:00,20.7,47,5.5,989.1,9,23.1
2023-01-16 10:00:00,23.1,42,7.1,989.4,10,25.2
2023-01-16 11:00:00,25.2,38,5.9,989.3,11,27.1
2023-01-16 12:00:00,27.1,34,4.4,989.3,12,28.8
2023-01-16 13:00:00,28.8,31,3.9,989.2,13,30.0
2023-01-16 14:00:00,30.0,29,4.4,988.7,14,30.6
2023-01-16 15:00:00,30.6,29,7.8,988.4,15,29.8
2023-01-16 16:00:00,29.8,32,14.8,988.2,16,27.5
2023-01-16 17:00:00,27.5,35,18.0,988.2,17,25.8
2023-01-16 18:00:00,25.8,37,17.1,988.1,18,23.2
2023-01-16 19:00:00,23.2,41,14.9,988.7,19,21.1
2023-01-16 20:00:00,21.1,46,8.0,988.9,20,19.6
2023-01-16 21:00:00,19.6,50,7.6,989.5,21,18.5
2023-01-16 22:00:00,18.5,54,5.8,990.0,22,17.6
2023-01-16 23:00:00,17.6,57,3.5,990.1,23,16.7
2023-01-17 00:00:00,16.7,62,2.8,989.8,0,15.9
2023-01-17 01:00:00,15.9,65,3.1,989.2,1,15.3
2023-01-17 02:00:00,15.3,68,3.7,988.9,2,14.5
2023-01-17 03:00:00,14.5,74,3.2,988.8,3,14.1
2023-01-17 04:00:00,14.1,75,3.3,988.8,4,13.6
2023-01-17 05:00:00,13.6,77,4.4,989.1,5,13.1
2023-01-17 06:00:00,13.1,79,6.1,989.5,6,13.9
2023-01-17 07:00:00,13.9,73,8.6,990.2,7,15.6
2023-01-17 08:00:00,15.6,69,8.0,991.1,8,18.4
2023-01-17 09:00:00,18.4,59,8.0,991.4,9,20.8
2023-01-17 10:00:00,20.8,53,8.0,991.7,10,23.0
2023-01-17 11:00:00,23.0,49,8.1,991.9,11,24.5
2023-01-17 12:00:00,24.5,45,6.6,992.0,12,26.1
2023-01-17 13:00:00,26.1,41,5.6,992.1,13,27.0
2023-01-17 14:00:00,27.0,39,5.8,991.7,14,27.9
2023-01-17 15:00:00,27.9,36,8.9,991.2,15,28.1
2023-01-17 16:00:00,28.1,34,11.4,990.7,16,27.9
2023-01-17 17:00:00,27.9,32,11.9,990.0,17,27.1
2023-01-17 18:00:00,27.1,32,11.0,990.1,18,25.2
2023-01-17 19:00:00,25.2,35,13.8,990.3,19,22.2
2023-01-17 20:00:00,22.2,44,14.5,990.4,20,19.8
2023-01-17 21:00:00,19.8,52,9.0,990.9,21,18.4
2023-01-17 22:00:00,18.4,57,4.2,991.4,22,17.2
2023-01-17 23:00:00,17.2,61,7.1,991.3,23,15.9
2023-01-18 00:00:00,15.9,66,6.8,990.6,0,14.8
2023-01-18 01:00:00,14.8,70,4.7,989.8,1,13.9
2023-01-18 02:00:00,13.9,74,4.3,988.7,2,13.4
2023-01-18 03:00:00,13.4,76,4.7,987.8,3,13.1
2023-01-18 04:00:00,13.1,78,6.3,987.4,4,13.4
2023-01-18 05:00:00,13.4,75,4.6,987.4,5,13.0
2023-01-18 06:00:00,13.0,77,3.8,987.7,6,14.4
2023-01-18 07:00:00,14.4,73,2.3,988.2,7,16.6
2023-01-18 08:00:00,16.6,64,1.1,988.7,8,19.5
2023-01-18 09:00:00,19.5,56,2.1,989.2,9,22.5
2023-01-18 10:00:00,22.5,49,1.5,989.2,10,25.5
2023-01-18 11:00:00,25.5,42,0.0,989.4,11,28.1
2023-01-18 12:00:00,28.1,37,1.9,989.5,12,30.0
